Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantità_azoto;Sum_Quantità_fosforo;Sum_Quantità_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2015;2922010014182000001;Vite per vino di qualità;50582;50582;0;0;Pescara;Abruzzo;18,23;S;4;227;15,07295567;10,46678419;19,52184215;-2,736251475;24,23888649;4,106615456;36,0345865;1028,731339;Vite per vino DOC;1;1445,2;12000;137861;88315;227051;208886;32824;18166;;;;;308;4;0,17;3760;0
2015;2922010014190000001;Vite per vino di qualità;35260;35260;0;0;Teramo;Abruzzo;9;N;0;195;15,24752811;11,56324463;18,71333805;-1,159545426;25,48609833;4,671077726;34,07738107;885,6831931;Vite per vino DOCG;0;860;1990;370361;288762;639832;553698;127676;86133;550,72;1101,43;801,04;2303;2416;10;1,35;2000;0
2015;2922010014195000001;Vite per vino di qualità;1600;0;0;1600;Teramo;Abruzzo;4,62;N;1,76;60;15,16458659;11,08205331;19,02154089;-1,805461072;25,08481348;4,313774703;35,08404809;940,7290478;Vite per vino DOC;1;63;5;149333;8030;157363;158208;7983;3790;1,79;1,79;1,79;50;6;6;0;1960;0
2015;2922010014207000001;Vite per vino di qualità;209000;209000;0;0;Teramo;Abruzzo;61,46;S;0;255;15,21064327;10,84583865;19,3776554;-1,802308064;24,73627701;4,415977349;35,73288083;953,0493509;Vite per vino DOC;0;5500;19210;1939480;159413;2008608;1947491;158613;61117;1066,67;1066,67;1066,67;8000;4015;10;2,24;4800;0
2015;2922010014210000001;Vite per vino di qualità;106890;106890;0;0;Teramo;Abruzzo;51,48;S;23,89;265;14,32105871;10,16944009;18,30823286;-3,705189628;24,04913912;3,241113634;33,94105324;1063,026532;Vite per vino DOC;1;2545;19120;164902;76215;224782;208342;74415;16440;2834,57;1700,74;1984,2;5740;4024;60;2,12;2000;0
2015;2922011014222000001;Vite per vino di qualità;14962;14962;0;0;Chieti;Abruzzo;8,4;N;0;101;15,04494472;10,36523913;19,71816749;-2,93268107;23,79547432;4,092557852;36,53621037;1003,748511;Vite per vino DOC, Vite per vino IGT;0;370;1200;219943;28962;228236;226463;0;2938;;;;;0;0;0;3440;0
2015;2922011014223000001;Vite per vino di qualità;10000;10000;0;0;Chieti;Abruzzo;8,57;N;0;185;14,85106759;10,22169211;19,45887943;-2,72918752;23,55076977;3,661606367;36,30015911;981,2487552;Vite per vino IGT, Vite per vino DOC;0;294;1000;284635;68605;352104;329460;34605;22644;302,55;605,11;440,08;1000;0;0;0;4000;0
2015;2922011014235000001;Vite per vino di qualità;27000;27000;0;0;Chieti;Abruzzo;10,31;N;0;122;14,68055072;10,07352437;19,27636981;-2,943622569;23,38347225;3,370515985;36,09764588;979,9770548;Vite per vino DOC, Vite per vino IGT;0;600;2730;37472;27236;44791;28856;27236;15935;648;324;810;2160;900;0;0,5;2400;0
2015;2922011014240000001;Vite per vino di qualità;4875;3325;0;1550;Teramo;Abruzzo;6,44;S;0;138;14,99217125;10,80796992;18,95380786;-2,25183342;24,78247932;4,009123959;35,12474014;944,7784896;Vite per vino DOC;0;160;711;446995;0;330781;326086;0;6245;0;0;0;650;192;0;0,11;3040;0
2015;2922011014259000001;Vite per vino di qualità;13160;13160;0;0;Chieti;Abruzzo;3,59;N;0;124;15,01350422;10,34146608;19,65645025;-2,698544122;23,74198021;3,960739687;36,47830186;985,8522259;Vite per vino DOC;0;280;1135;17356;45040;61454;58421;43520;3033;232,17;232,17;325,04;1068;1;2;0;2056;0
2015;2922011014260000001;Vite per vino di qualità;9675;9675;0;0;Chieti;Abruzzo;3,88;S;0;85;14,70934828;9,892496026;19,55197851;-3,584448086;23,37867478;3,45896617;36,47073446;1032,876604;Vite per vino DOC;0;215;391;14867;13775;27567;18340;12935;9226;49,42;49,42;49,42;514;0;0;0;2480;0
2015;2922011014261000001;Vite per vino di qualità;9250;9250;0;0;Chieti;Abruzzo;4,05;N;4,05;46;14,69337319;9,874022355;19,53556199;-3,606557105;23,35935109;3,427417473;36,45053637;1027,873313;Vite per vino DOC;1;185;931;26325;24271;49175;30621;22441;18554;64,59;129,19;193,78;436;0;0;0;4000;0
2015;2922011014262000001;Vite per vino di qualità;35750;35750;0;0;Chieti;Abruzzo;18,12;N;0;162;14,71282269;10,29265103;19,08143807;-2,145300995;23,36654018;3,455813476;35,83075935;970,2103669;Vite per vino DOC;0;650;3380;94537;33429;116224;73575;33429;42650;147,27;196,36;368,18;1350;18;18;0,01;1920;0
2015;2922011014263000001;Vite per vino di qualità;30000;30000;0;0;Chieti;Abruzzo;9,54;N;0;118;14,71262442;10,29218453;19,08157414;-2,146750872;23,3663455;3,455271327;35,83106922;970,1822151;Vite per vino DOC;0;600;3500;1150;28073;27177;-6208;28073;33386;513;513;513;1710;3;3;0;3040;0
2015;2922011070130000001;Vite per vino di qualità;7680;7680;0;0;Chieti;Abruzzo;9,68;N;0;150;14,68055072;10,07352437;19,27636981;-2,943622569;23,38347225;3,370515985;36,09764588;979,9770548;Vite per vino DOC;0;160;1600;18194;11575;827;-12721;11575;13548;206,25;151,25;68,75;550;0;0;0;3120;0
2015;2922011070247000001;Vite per vino di qualità;27000;27000;0;0;Chieti;Abruzzo;5,89;N;0;161;14,84077745;10,36512245;19,27666912;-2,338680456;23,51725894;3,598444217;36,09221365;945,0873269;Vite per vino DOC;0;600;2000;19750;28476;34906;1018;28476;33888;89,6;89,6;89,6;1120;0;0;0;4320;0
2015;2922011070256000001;Vite per vino di qualità;10320;10320;0;0;Chieti;Abruzzo;6,02;S;0;135;14,66227046;10,08934127;19,22150081;-2,858971299;23,36117895;3,342485055;36,02502153;979,3939255;Vite per vino DOC;0;240;600;5660;24728;15881;-11873;24728;27754;50;36,67;36,67;100;0;0;0;2320;0
2015;2922011070323000001;Vite per vino di qualità;8800;8800;0;0;Chieti;Abruzzo;5,79;N;0;131;14,77067327;10,0917451;19,44042292;-3,048858839;23,48204677;3,523433161;36,2806899;1012,422669;Vite per vino DOC;0;220;1100;167032;11825;155530;152380;11825;3150;55;55;55;300;0;0;0;3512;0
2015;2922012014310000001;Vite per vino di qualità;26450;26450;0;0;Chieti;Abruzzo;15,1;N;11,48;85;14,91560558;10,20432834;19,60915247;-2,942290141;23,59328387;3,783325708;36,47067728;1004,772987;Vite per vino DOC;1;575;1750;171708;91839;260856;211387;83487;49468;306,12;306,12;612,24;1500;2404;4;1,33;2000;0
2015;2922012014385000001;Vite per vino di qualità;12000;12000;0;0;Chieti;Abruzzo;3,03;N;0;44;14,67225252;9,872603138;19,48187203;-3,688783824;23,33805327;3,509963985;36,36214057;1084,976568;Vite per vino DOC;0;250;700;98423;64378;161560;144815;64378;16745;105,68;70,45;105,68;310;0;0;0;2000;0
2015;2922012014426000001;Vite per vino di qualità;14000;14000;0;0;Chieti;Abruzzo;7,05;N;0;74;14,93324791;10,21913681;19,64120699;-3,151715273;23,66827262;3,917304833;36,46209884;1010,709726;Vite per vino IGT;0;350;3330;203474;34221;234953;209536;34221;25417;320;266,67;400;1200;0;0;0;4000;0
2015;2922012014427000001;Vite per vino di qualità;13300;13300;0;0;Chieti;Abruzzo;9,32;N;0;118;14,77627303;10,1408397;19,39721063;-2,919325376;23,49579594;3,520677552;36,2390554;981,0644092;Vite per vino DOC;0;350;880;146397;22475;167346;156541;22475;10807;146,74;97,83;146,74;450;8;8;0;4000;0
2015;2922012014428000001;Vite per vino di qualità;23000;23000;0;0;Chieti;Abruzzo;16,71;N;0;173;14,97503348;10,11944038;19,87193646;-3,274119248;23,7084985;3,928647149;36,89028305;1065,468364;Vite per vino DOC;0;500;6200;19633;27785;44839;27566;27785;17272;880;440;792;2200;0;0;0;4800;0
2015;2922012014430000001;Vite per vino di qualità;18400;18400;0;0;Pescara;Abruzzo;14,61;N;0;227;12,17564452;7,083233856;17,28596193;-10,26077769;20,58771538;-0,936022261;33,86459842;1192,603095;Vite per vino DOC;0;500;3000;256456;17856;273829;256143;17016;17685;289;144,5;144,5;680;4;4;0;3130;0
2015;2922012014431000001;Vite per vino di qualità;116694;116694;0;0;Pescara;Abruzzo;25,46;N;0;110;12,73529018;7,572299852;17,84904564;-9,220933511;20,8168998;0,111213327;34,41925557;1189,48157;Vite per vino DOC;0;2373,6;13192;1008764;92976;1085683;1045598;92626;40086;;;;;4000;0;2;2000;0
2015;2922012014437000001;Vite per vino di qualità;14000;14000;0;0;Chieti;Abruzzo;4,36;S;0;124;14,93888222;10,22680044;19,64427856;-3,139621398;23,67555142;3,926687921;36,46389085;1010,499233;Vite per vino IGT, Vite per vino DOC;0;386;1120;6330;38992;44566;34278;17873;10756;80;0;0;200;0;0;0;2400;0
2015;2922012044240000001;Vite per vino di qualità;100000;100000;0;0;Chieti;Abruzzo;45,06;S;0;127;14,9457311;10,16975663;19,7315713;-3,216225301;23,60009423;3,948890258;36,74678429;1057,66503;Vite per vino DOC;0;4695;2700;1766716;292283;2056347;1979830;122283;76517;1250;0;0;5000;7200;0;4;800;0
2015;2922012070046000001;Vite per vino di qualità;48000;48000;0;0;Chieti;Abruzzo;10,2;N;0;213;14,54226262;9,991214107;19,08006081;-2,90740373;23,21702455;3,131777609;35,85835083;1006,00905;Vite per vino IGT, Vite per vino DOC;0;1000;5200;1132;36798;23937;-13326;36798;37263;102;102;102;1360;2;2;0;4000;0
2015;2922012070156000001;Vite per vino di qualità;35295;0;0;35295;Pescara;Abruzzo;20,7;S;0;74;12,06720269;7,024371785;17,12217436;-10,89213503;20,75762507;-1,3942287;33,73808809;1149,107604;;0;1503;2700;44766;224298;135338;-7035;115898;142373;;;;;2365;45;1,32;2800;0
2015;2922012070277000001;Vite per vino di qualità;28400;28400;0;0;Chieti;Abruzzo;6,73;S;0;193;14,36971134;9,461047963;19,26458298;-5,135300919;23,0051552;3,043193301;36,1411381;1140,950696;Vite per vino DOC;0;568;1150;69136;27469;83321;60590;26769;22732;68,57;68,57;68,57;240;0;0;0;3600;0
2015;2922012070283000001;Vite per vino di qualità;26220;26220;0;0;Chieti;Abruzzo;4,25;N;0;60;14,66171036;10,08748223;19,22233179;-2,862697502;23,36053954;3,341869467;36,02645184;979,3984134;Vite per vino DOC;0;570;2000;555;23554;14516;-15916;23554;30432;495;495;495;1350;0;0;0;2320;0
2015;2922012070335000001;Vite per vino di qualità;7000;7000;0;0;Chieti;Abruzzo;5,11;N;0;110;14,14284113;9,291295237;19,05008551;-4,555357991;22,73239097;2,66776788;35,86278887;1114,155222;Vite per vino DOC, Vite per vino IGT;0;200;1100;169858;23179;102206;100519;0;2124;112,14;112,14;336,41;850;0;0;0;2800;0
2015;2922012070368000001;Vite per vino di qualità;4725;4725;0;0;Pescara;Abruzzo;2,8;N;0;98;14,36530296;9,476113064;19,15887501;-4,841554168;23,01953545;2,86555635;35,77502807;1153,080927;;0;105;600;28324;31163;53930;51363;30463;3617;75;75;75;300;0;0;0;2240;0
2015;2922012070411000001;Vite per vino di qualità;14000;14000;0;0;Chieti;Abruzzo;4,55;N;0;135;14,51424856;9,948699837;19,06777052;-2,956564051;23,18586257;3,098824525;35,85150491;1006,910198;Vite per vino DOC;0;280;1200;1640;38078;38878;27821;38078;11057;73,33;73,33;73,33;400;0;0;0;2320;0
2015;2922012070595000001;Vite per vino di qualità;5000;5000;0;0;Chieti;Abruzzo;7,62;N;0,84;186;14,95620431;10,27811003;19,57073384;-2,996707001;23,83882595;3,973816039;36,23962585;1005,615165;Vite per vino DOC;0;174;1300;147444;54305;202326;192408;22305;9917;4,17;2,28;5,69;480;30;30;0,02;6000;0
2015;2922012070697000001;Vite per vino di qualità;7136;7136;0;0;Chieti;Abruzzo;3,8;N;0;90;15,1729978;10,53677873;19,79745565;-2,66993095;23,94917537;4,299702452;36,60128732;999,5418681;Vite per vino DOC;0;277;400;69318;13936;39770;40063;0;175;10,43;20,87;15,18;1200;25;25;0,01;2780;0
2015;2922013070071000001;Vite per vino di qualità;22780;22780;0;0;Chieti;Abruzzo;4,25;N;0;124;14,69774875;9,905084765;19,50690189;-3,644235991;23,36214673;3,529440372;36,37647449;1023,674372;Vite per vino IGT;0;650;2800;41560;57060;97160;89318;34280;7842;208,09;346,81;520,21;1304;200;150;0,11;2240;0
2015;2922013070124000001;Vite per vino di qualità;15600;15600;0;0;Chieti;Abruzzo;11,95;N;1,05;88;14,5542157;9,734579613;19,39314838;-3,891625083;23,20462252;3,311470031;36,25395236;1099,250535;Vite per vino DOC;0;240;380;26910;43364;32618;-11824;43364;44441;657,14;328,57;328,57;1150;0;0;0;2000;0
2015;2922013070160000001;Vite per vino di qualità;12000;12000;0;0;Chieti;Abruzzo;8,21;N;0;165;14,52969417;9,705645564;19,37513337;-3,933882099;23,17551348;3,27203901;36,23534594;1101,007063;Vite per vino IGT;0;250;1150;305462;59002;358040;353893;32552;5083;93,33;155,56;233,33;600;0;0;0;2240;0
2015;2922013070260000001;Vite per vino di qualità;14112;14112;0;0;Chieti;Abruzzo;4,84;N;3,94;137;14,80935135;10,03955082;19,58147522;-3,295582672;23,50470134;3,609374499;36,47534865;1007,032471;Vite per vino DOC;1;353;2270;371150;10236;368179;387646;10236;-19468;632,92;1265,84;920,61;1700;50;50;0,03;2700;0
2015;2922013070412000001;Vite per vino di qualità;8200;8200;0;0;Chieti;Abruzzo;3,3;N;2,2;59;15,01336553;10,34136528;19,65628186;-2,698658731;23,741821;3,960532352;36,47806953;985,854352;Vite per vino DOC;1;150;1350;26020;57879;51754;41335;46679;10419;206,25;412,5;300;500;0;0;0;2640;0
2015;2922013070609000001;Vite per vino di qualità;46000;46000;0;0;Chieti;Abruzzo;10,82;N;0,35;191;15,19254056;10,67008244;19,56793348;-2,154042674;24,33145412;4,410269716;35,94959802;970,3170087;Vite per vino IGT;0;1600;3400;45819;94991;136061;107032;40208;29029;2,86;42,96;42,96;5768;0;0;0;3600;0
2015;2922013070719000001;Vite per vino di qualità;25000;25000;0;0;Chieti;Abruzzo;6,74;N;0;148;15,03142233;10,34337732;19,60292884;-2,74576508;23,98758318;4,088577133;36,21197462;1060,9922;Vite per vino DOC;0;900;1800;84428;73734;156553;146283;44048;10894;398,77;797,54;580,03;1000;15;15;0,01;3200;0
2015;2922013070772000001;Vite per vino di qualità;6800;6800;0;0;Chieti;Abruzzo;3,66;N;0,16;44;15,23518015;10,73442517;19,5783541;-2,018090151;24,40245509;4,491147277;35,92130498;967,6813555;Vite per vino DOC;0;185;500;13433;34666;47945;41258;20366;7311;99,45;99,45;99,45;250;0;0;0;4400;0
2015;2922013070777000001;Vite per vino di qualità;9185;9185;0;0;Chieti;Abruzzo;5,92;S;0;96;14,14863913;9,298494458;19,05370412;-4,54775797;22,73953442;2,677784216;35,8666376;1113,181618;Vite per vino DOC;0;249;450;101776;23676;119821;103352;4491;17093;62,43;124,85;187,28;350;0;0;0;2000;0
2015;2922013070842000001;Vite per vino di qualità;22100;22100;0;0;Chieti;Abruzzo;3,43;N;0;110;14,54300581;9,98346216;19,09161592;-2,952983793;23,21966442;3,124192715;35,87370738;1009,530902;Vite per vino DOC, Vite per vino IGT;0;393;480;36716;22100;50071;34117;0;16578;83,33;83,33;250;500;0;0;0;2400;0
2015;2922013070844000001;Vite per vino di qualità;2880;2880;0;0;Chieti;Abruzzo;3,26;N;0,1;44;14,68267168;10,28063845;19,03206078;-2,099246385;23,3272786;3,401849181;35,78022356;970,131396;Vite per vino DOC;0;60;300;122520;53323;159397;157858;47343;2579;20,07;20,07;60,2;100;0;0;0;2000;0
2015;2922013070873000001;Vite per vino di qualità;15000;15000;0;0;Chieti;Abruzzo;9,95;S;0;164;14,93712191;10,16115263;19,72210963;-3,231667527;23,59410639;3,934011579;36,73018358;1057,327147;Vite per vino DOC, Vite per vino IGT;0;350;1150;13617;44982;27826;19996;14982;7830;;;;;55;30;0,03;6000;0
2015;2922014014524000001;Vite per vino di qualità;18000;0;0;18000;Teramo;Abruzzo;10,11;N;7,48;139;14,86660143;10,92702502;18,60601354;-2,18075878;24,88843502;4,089389504;34,17676314;980,1750363;Vite per vino DOCG;1;760;3280;191880;114075;298982;262507;85521;37120;612,86;408,57;544,76;1430;1773;10;0,98;2240;0
