Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantit�_azoto;Sum_Quantit�_fosforo;Sum_Quantit�_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2016;2302008004952000001;Melo;25500;25500;0;0;Sondrio;Lombardia;2,5;N;0;54;4,068773356;-0,555182834;8,330073447;-25,65087296;14,08530066;-9,783366305;22,87673901;1512,113501;;0;850;1914;555;20892;20982;2210;20892;18771;125,6;125,6;125,6;126;0;0;0;2200;0
2016;2302008004954000001;Melo;18059;18059;0;0;Sondrio;Lombardia;2,23;N;0;131;4,104212579;-0,507953695;8,351922113;-25,55534056;14,07253142;-9,817244736;22,93580289;1444,596969;;0;1061,05;1500;30437;14544;44809;38918;14444;5892;99,92;99,92;99,92;100;0;0;0;4400;0
2016;2302008004957000001;Melo;13473;13473;0;0;Sondrio;Lombardia;2,07;N;0;138;4,587699586;-0,162633362;8,950816521;-28,22689221;14,59675205;-9,971309281;23,48182438;1401,767611;;0;929,16;1400;17854;11929;33958;26012;9679;7946;272,46;272,46;272,46;200;0;0;0;2200;0
2016;2302008004964000001;Melo;9508;7508;0;2000;Sondrio;Lombardia;3,63;N;0;93;4,432495138;-0,269052933;8,750241677;-26,39781883;14,42730265;-9,61870483;23,20474628;1382,190017;;0;600;1800;70328;45909;115138;34063;39478;81075;96,62;96,62;96,62;200;0;0;0;6600;0
2016;2302008004966000001;Melo;13500;13500;0;0;Sondrio;Lombardia;2,23;N;0;73;4,313120087;-0,363446707;8,61404152;-25,71787559;14,34707753;-9,510876183;23,03909683;1535,354027;;0;450;920;22033;19403;44487;25951;19403;18537;134,49;134,49;134,49;150;0;0;0;2200;0
2016;2302008004971000001;Melo;11796;11796;0;0;Sondrio;Lombardia;1,62;N;0;;4,432495419;-0,269060796;8,750249886;-26,39833655;14,42730504;-9,618841795;23,20479337;1382,186436;;0;342,7;1663;18456;7834;26290;23483;7771;2807;368,6;368,6;368,6;369;0;0;0;2200;0
2016;2302008004973000001;Melo;68269;68269;0;0;Sondrio;Lombardia;5,24;N;0;218;4,527523936;-0,208089593;8,888298465;-29,19353465;14,53608053;-10,46678375;23,5194222;1342,453633;;0;3000;8139;28066;47763;75590;38429;46504;37159;3800,02;3800,02;3800,02;5878;0;0;0;6600;0
2016;2302016003080000001;Melo;22142;22142;0;0;Sondrio;Lombardia;2,58;N;2,14;33;4,074438204;-0,554271746;8,338970369;-25,86249941;14,08820779;-9,827764017;22,89884249;1496,584426;;1;1200;3100;167385;28799;196104;194548;12426;1556;281,49;281,49;281,49;400;0;0;0;2200;0
2016;2302016003086000001;Melo;38049;38049;0;0;Sondrio;Lombardia;5,76;N;4;49;4,247059661;-0,476199608;8,609569466;-30,35308058;14,29302181;-11,11984816;23,3529368;1334,307707;;1;2000;6287;222328;24808;247066;227774;23458;21268;905,45;905,45;905,45;2300;240;0;0,13;2200;0
2016;2302016003087000001;Melo;28488;28188;0;300;Sondrio;Lombardia;1,76;N;1,62;55;4,436888618;-0,266221869;8,756034613;-26,45896963;14,43158931;-9,63070605;23,21371433;1381,305221;;1;800;1181;96043;20294;116237;100539;20114;15698;281,32;281,32;281,32;300;8;8;0;2200;0
2016;2302016003088000001;Melo;20229;20229;0;0;Sondrio;Lombardia;2,17;N;1,54;130;4,529181965;-0,214188471;8,889357883;-28,28715927;14,54248262;-10,0645082;23,4375068;1352,707524;;1;700;4500;101665;11980;112967;108389;11555;4578;1287,15;1287,15;1287,15;1200;0;0;0;2200;0
2016;2412008000005000001;Melo;91800;91800;0;0;Trento;Trentino;5,03;N;4,16;235;7,258439877;2,792114687;11,21700457;-19,62209061;15,47491363;-5,361393159;25,30109227;1493,758465;Denominazioni di Origine Protetta (DOP);1;2550;5941;863717;163640;1019553;993896;71100;25658;265,61;332,01;332,01;1271;1300;0;0,72;1520;0
2016;2412008002502000001;Melo;99337;99337;0;0;Trento;Trentino;10,82;N;9,81;85;9,545526361;5,766704806;13,16895451;-12,37372298;17,59091778;-1,772866321;26,88517688;1335,088903;Denominazioni di Origine Protetta (DOP);1;3973,5;6900;884953;492403;1364356;797223;392289;567136;1131,92;1358,3;1471,49;3232;1117;0;0,62;4120;0
2016;2412008002521000001;Melo;30278;30278;0;0;Trento;Trentino;2,53;N;0,39;82;9,897896912;6,299562026;13,38314573;-10,39983188;18,05066602;-0,927035038;26,94383031;1330,031765;Denominazioni di Origine Protetta (DOP);1;1121,4;1620;545358;77490;621046;597850;35194;23196;95,54;109,19;150,14;520;0;0;0;1900;0
2016;2412008002524000001;Melo;46661;46661;0;0;Trento;Trentino;4,23;N;3,67;105;9,502323346;5,709631202;13,11959034;-12,56516718;17,52996241;-2,139299771;26,87315948;1337,376814;Denominazioni di Origine Protetta (DOP);1;1866,45;5618;559555;92159;648873;582090;44980;66784;248,48;283,97;319,47;1036;123;0;0,07;1420;0
2016;2412008002527000001;Melo;9289;9289;0;0;Trento;Trentino;7,63;N;7,23;188;9,35237821;5,434077524;13,05576976;-13,53719656;17,38349229;-2,343300111;26,83972548;1339,17039;Denominazioni di Origine Protetta (DOP);1;364,38;1905;531715;159402;687362;663443;74854;23920;111,11;125;138,89;500;1579;0;0,87;3140;0
2016;2412008002540000001;Melo;65000;65000;0;0;Trento;Trentino;3,05;N;3,05;129;7,58621777;3,208633186;11,49794912;-18,61678169;15,77523612;-4,945009606;25,52697189;1479,4554;Denominazioni di Origine Protetta (DOP);1;2300;3170;598249;116145;711736;681332;50843;30404;145,8;162;194,4;862;487;0;0,27;1360;0
2016;2412008002544000001;Melo;28000;28000;0;0;Trento;Trentino;1,11;N;1,11;51;7,570591083;3,221026296;11,46130826;-18,42041999;15,76956313;-4,965146275;25,48229172;1582,688716;Denominazioni di Origine Protetta (DOP);1;1210;1277;261532;49189;309408;300297;20921;9111;64,8;79,2;93,6;356;0;0;0;1035;0
2016;2412008002562000001;Melo;147000;147000;0;0;Trento;Trentino;4,06;N;3,96;173;7,362109922;2,888738691;11,32801482;-19,55529031;15,50449935;-5,241506733;25,42337548;1455,260848;Denominazioni di Origine Protetta (DOP);1;3500;4596;1018432;109178;1120355;1015896;101582;104459;241,62;271,82;302,02;1286;779;0;0,44;1520;0
2016;2412008002591000001;Melo;2860;2860;0;0;Trento;Trentino;4,46;N;4,31;110;10,05306826;6,580007962;13,38320441;-8,941442896;18,43888117;-0,78635014;26,74713953;1344,113249;;1;143;760;1051073;47776;1097077;1085199;19904;11878;97,19;121,49;145,79;214;0;0;0;3108;0
2016;2412008002596000001;Melo;60764;60764;0;0;Trento;Trentino;8,6;N;6,2;199;9,900277103;6,377847833;13,28426486;-9,436790401;18,16521961;-0,91222722;26,69545489;1340,57619;;1;2430,55;6360;2060024;109384;2166344;2132715;46606;33629;888,62;789,88;789,88;2500;170;0;0,09;3453;0
2016;2412008002604000001;Melo;33797;33797;0;0;Trento;Trentino;4,25;N;2,56;44;9,211981371;5,449833305;12,71508699;-12,21904017;17,76938127;-2,50753873;26,3432688;1458,343317;Denominazioni di Origine Protetta (DOP);1;1351,9;4990;512015;114982;620902;583839;49140;37064;189,85;274,23;316,41;559;675;0;0,38;2000;0
2016;2412008002663000001;Melo;56894;56894;0;0;Trento;Trentino;7,18;N;6,98;193;9,005917662;5,213780663;12,68380055;-12,56310169;16,862808;-1,53513692;26,33590664;1286,843278;;1;2844,7;6803;1459505;94098;1551137;1550230;36707;908;721,84;866,21;1082,76;1712;741;0;0,41;2904;0
2016;2412008002685000001;Melo;51000;51000;0;0;Trento;Trentino;5,11;N;2,58;154;7,499348115;2,938245569;11,52606947;-19,75931425;15,40761242;-5,037245398;25,7218132;1328,918098;Denominazioni di Origine Protetta (DOP);1;1500;6384;601344;83577;679502;660981;32298;18522;220,8;303,59;358,8;1542;813;0;0,45;1400;0
2016;2412008002687000001;Melo;78452;78452;0;0;Trento;Trentino;6,62;N;5,19;177;9,963015558;6,385461447;13,37066886;-10,16949415;18,38984131;-1,283204945;26,88004032;1393,695689;Denominazioni di Origine Protetta (DOP);1;3410,95;4317;474485;200308;671077;614296;87932;56781;432,67;486,75;540,84;1957;629;0;0,35;3120;0
2016;2412008002689000001;Melo;77155;77155;0;0;Trento;Trentino;7,43;S;6,34;125;9,166352461;5,182892475;12,90634755;-14,18180971;17,17802376;-2,649215069;26,72444815;1339,387607;;1;1543,1;4200;388028;234273;599534;480799;109470;118736;225,48;253,68;281,86;990;160;0;0,09;2660;0
2016;2412008002697000001;Melo;152000;152000;0;0;Trento;Trentino;6,93;N;6,93;107;8,379955197;4,066747299;12,28574821;-17,32606963;16,35257976;-4,042616451;26,29381158;1378,751082;Denominazioni di Origine Protetta (DOP);1;4000;6033;1012479;278151;1278532;1168655;125575;109879;256,82;288,91;288,91;1693;1146;0;0,64;2500;0
2016;2412008002700000001;Melo;117000;117000;0;0;Trento;Trentino;4,46;N;4,46;248;7,555077574;3,202983211;11,44652672;-18,45784368;15,7573299;-4,984053424;25,46893901;1582,591063;Denominazioni di Origine Protetta (DOP);1;3000;4927;841589;204620;1038244;996591;86466;41652;555;555;555;3910;3710;0;2,06;2800;0
2016;2412008002704000001;Melo;62700;62700;0;0;Trento;Trentino;2,7;N;2,7;103;7,354187084;2,720669343;11,4161983;-20,29185399;15,23673854;-5,232357707;25,69940736;1330,508622;Denominazioni di Origine Protetta (DOP);1;1650;2719;670578;104798;773496;748737;41186;24760;450;450;675;2275;340;0;0,19;2760;0
2016;2412008002705000001;Melo;103200;103200;0;0;Trento;Trentino;3,4;N;3,4;145;7,161209969;2,627305955;11,1619159;-19,98151102;15,26099797;-5,468753714;25,2959506;1459,26354;Denominazioni di Origine Protetta (DOP);1;2580;3489;786858;188841;975297;927294;84536;48003;380;380;380;2360;930;0;0,52;2700;0
2016;2412008002707000001;Melo;29600;29600;0;0;Trento;Trentino;1,6;N;1,6;55;7,342498474;2,865862926;11,30972937;-19,59855893;15,48713464;-5,263646328;25,40688318;1457,77802;Denominazioni di Origine Protetta (DOP);1;800;2396;288784;46032;333587;324155;16055;9433;1075;1075;1075;3550;140;0;0,08;3000;0
2016;2412008002708000001;Melo;38000;38000;0;0;Trento;Trentino;1,97;N;1,97;158;8,342104103;3,930022316;12,30335162;-18,08000508;16,19296627;-4,007458044;26,39984641;1328,308668;Denominazioni di Origine Protetta (DOP);1;1000;2032;218085;38956;245435;248773;0;-3338;330;330;330;2460;0;0;0;1880;0
2016;2412008002715000001;Melo;42240;42240;0;0;Trento;Trentino;2,6;N;2,6;356;7,908037295;3,264122899;11,98906026;-19,78510563;15,69383457;-4,51355336;26,3443834;1330,698055;Denominazioni di Origine Protetta (DOP);1;1320;1274;539372;65353;603069;602391;21523;676;250;250;250;1900;680;0;0,37;3600;0
2016;2412008002716000001;Melo;32400;32400;0;0;Trento;Trentino;2,5;S;2,5;178;6,78228476;2,223278742;10,78383566;-20,55894802;15,0168653;-5,921157927;24,92703376;1552,071108;Denominazioni di Origine Protetta (DOP);1;900;2206;240719;57494;296981;287856;22183;9125;365,41;365,41;548,11;1893;1200;0;0,67;2400;0
2016;2412008002731000001;Melo;190800;190800;0;0;Trento;Trentino;8,09;N;8,09;226;7,380451429;2,840308687;11,39335415;-19,68976922;15,34089005;-5,191773155;25,55918011;1328,8693;Denominazioni di Origine Protetta (DOP);1;5300;7984;452334;350243;782116;606271;157661;175846;1184,01;1332;1480;4150;942;0;0,52;2990;0
2016;2412008002733000001;Melo;38080;38080;0;0;Trento;Trentino;3,8;N;3,8;63;7,728606555;3,367728439;11,63782202;-18,32819909;15,88353817;-4,776148317;25,65806333;1451,143056;Denominazioni di Origine Protetta (DOP), Altra tipologia di certificazione;1;1360;5150;699785;63028;758349;747189;24300;11160;500;500;500;1100;296;0;0,16;2100;0
2016;2412008002740000001;Melo;48100;48100;0;0;Trento;Trentino;3,15;N;2,85;170;8,012989309;3,60376268;11,96258641;-18,38353417;15,99679741;-4,458499071;26,03327592;1410,526979;Denominazioni di Origine Protetta (DOP);1;1300;3150;686134;160101;842435;812836;66708;29599;375;375;375;2850;980;0;0,54;1900;0
2016;2412008002741000001;Melo;49170;49170;0;0;Trento;Trentino;2,6;N;3,42;132;6,653599748;2,029043613;10,69358906;-21,00061683;14,78454513;-6,052975894;24,89666896;1538,035281;Denominazioni di Origine Protetta (DOP);1;1490;1787;378974;81390;458223;447784;31649;10438;340;340;340;1880;2000;0;1,11;2400;0
2016;2412008002742000001;Melo;34920;34920;0;0;Trento;Trentino;2,85;N;2,85;85;7,858856295;3,566394345;11,73144215;-17,71112941;16,05925813;-4,55636403;25,70647041;1469,877257;Denominazioni di Origine Protetta (DOP);1;970;2455;741352;73896;815110;814492;22742;618;250;250;250;1300;335;0;0,19;3200;0
2016;2412008002743000001;Melo;61500;61500;0;0;Trento;Trentino;3,49;N;3,49;110;5,123672618;0,297819456;9,276057169;-24,17716662;13,53086919;-7,882081676;23,63521436;1561,710632;Denominazioni di Origine Protetta (DOP);1;2050;3731;907715;100436;1004505;996882;37701;7624;370;370;370;2240;872;0;0,48;2100;0
2016;2412008002746000001;Melo;175700;175700;0;0;Trento;Trentino;7;N;7;159;7,510742382;2,929516474;11,54701765;-19,82442481;15,31744505;-5,093636151;25,78991565;1349,050269;Denominazioni di Origine Protetta (DOP);1;5020;7029;650915;317871;962963;860910;139876;102052;1180;1180;1180;6660;920;0;0,51;2800;0
2016;2412008002747000001;Melo;138600;138600;0;0;Trento;Trentino;7,5;N;7,5;124;7,604856207;3,231739123;11,5150663;-18,5613893;15,79230901;-4,919270798;25,54107052;1475,595906;Denominazioni di Origine Protetta (DOP);1;3150;5192;889981;246894;1132338;1063028;106709;69311;1100;1100;1100;7600;1180;0;0,66;2960;0
2016;2412008002749000001;Melo;203400;203400;0;0;Trento;Trentino;7,8;N;7,8;173;7,520741629;2,941201885;11,55622008;-19,80490247;15,32195141;-5,083635551;25,7985498;1347,9441;Denominazioni di Origine Protetta (DOP);1;5650;11049;1177384;346081;1493986;1415351;140629;78637;1400;1400;1400;6300;810;0;0,45;5300;0
2016;2412008002750000001;Melo;84000;84000;0;0;Trento;Trentino;3;N;3;101;6,874945645;2,301140246;10,88972568;-20,52258534;15,03475586;-5,828446457;25,05792989;1550,785296;Denominazioni di Origine Protetta (DOP);1;2000;2918;767412;153899;919519;882060;68872;37459;315;315;472,5;3030;1400;0;0,78;3300;0
2016;2412008002755000001;Melo;49500;49500;0;0;Trento;Trentino;2,7;N;2,7;68;7,808423029;3,198124257;11,86497732;-19,75940013;15,60797365;-4,636440793;26,15404158;1330,612702;Denominazioni di Origine Protetta (DOP);1;1500;2027;636169;86908;721953;709763;36823;12191;570;570;570;1940;690;0;0,39;3450;0
2016;2412008002898000001;Melo;105850;105850;0;0;Trento;Trentino;7,34;N;7,34;117;9,900357951;6,302201747;13,38577344;-10,39971044;18,05323827;-0,923663805;26,94711664;1330,028409;;1;3650;3639;259830;174148;430443;396561;66282;33881;639,23;639,23;958,85;6185;720;0;0,4;2640;0
2016;2412008002899000001;Melo;7280;7280;0;0;Trento;Trentino;0,85;N;0,85;66;9,916391013;6,319503941;13,40259873;-10,39720303;18,0707419;-0,90294576;26,96791311;1330,008478;;1;280;454;199757;70416;269730;262600;56850;7130;240;240;360;480;0;0;0;2200;0
2016;2412008002901000001;Melo;19534;19534;0;0;Trento;Trentino;2,02;N;2,02;51;9,401068923;5,60545821;13,09432106;-12,53396441;17,32037133;-1,400637742;26,79479868;1240,485653;;1;674,98;2099;243874;22815;264904;245968;22677;18937;186,18;223,42;279,27;412;0;0;0;1407;0
2016;2412008002916000001;Melo;30044;30044;0;0;Trento;Trentino;5,88;N;5,88;505;9,311210796;5,321338343;13,09110823;-14,07587541;17,29139324;-2,326865867;26,89087329;1202,300517;Denominazioni di Origine Protetta (DOP);1;1036;1950;863558;107770;945255;946351;41562;-1095;456,09;547,31;592,91;1280;338;0;0,19;3040;0
2016;2412008002928000001;Melo;122100;122100;0;0;Trento;Trentino;6,31;N;6,31;202;7,617085767;2,9753551;11,68626411;-19,99743037;15,46625445;-4,927207666;26,01501261;1330,584995;Denominazioni di Origine Protetta (DOP);1;3300;5230;272044;244371;510709;427690;110366;83019;223,45;245,78;290,47;1201;1313;0;0,73;2230;0
2016;2412008002930000001;Melo;58480;58480;0;0;Trento;Trentino;5,3;N;4,1;156;6,765089014;2,204259997;10,7658486;-20,607074;15,00754093;-5,946735941;24,90996013;1553,785936;Denominazioni di Origine Protetta (DOP);1;1720;3391;552635;107146;645579;621362;47567;24217;760;760;760;4020;1160;0;0,64;900;0
2016;2412008003018000001;Melo;95191;95191;0;0;Trento;Trentino;7,69;N;7,69;163;4,919127256;0,095836667;9,066169601;-24,57812689;13,45848981;-8,112716256;23,41096844;1580,330647;;1;2115,35;8795;596181;160967;744403;681677;65776;62725;672,24;448,16;896,32;2997;3983;0;2,21;1600;0
2016;2412008003019000001;Melo;75412;75412;0;0;Trento;Trentino;6,61;N;6,61;132;8,999859716;5,206698077;12,67842129;-12,57216432;16,85630719;-1,540147802;26,3304563;1286,923575;;1;1885,3;4404;1107225;132196;1232248;1176420;56784;55827;413,04;275,36;550,72;1824;806;0;0,45;4640;0
2016;2412008003023000001;Melo;77914;77914;0;0;Trento;Trentino;6,53;N;6,53;104;9,088588188;5,07187455;12,8472101;-14,42749157;17,10202993;-2,806928974;26,67559578;1339,868814;;1;2945,7;6683;14450;58790;65890;29886;58790;36002;308,42;154,21;374,51;1421;2927;0;1,63;1920;0
2016;2412008003053000001;Melo;60952;60952;0;0;Trento;Trentino;2,38;N;2,38;55;7,564485722;2,999728035;11,59260358;-19,67105512;15,33962656;-5,047391069;25,82441212;1343,664725;;1;1523,8;3360;553431;107618;658612;601776;46666;56835;251,4;83,8;335,2;980;120;0;0,07;1845;0
2016;2412008003086000001;Melo;45536;45536;0;0;Trento;Trentino;3,54;N;3,54;148;7,599714904;3,04734723;11,62314173;-19,61307531;15,44025061;-4,9347047;25,82267438;1329,537028;;1;1138,4;3820;583583;79308;659676;624517;33772;35159;291,48;291,48;412,93;1360;224;0;0,12;2000;0
2016;2412008003087000001;Melo;48767;48767;0;0;Trento;Trentino;4,25;N;4,25;99;9,151984596;5,168861019;12,8831309;-14,16223739;17,20650692;-2,718121018;26,69658837;1339,410325;;1;1210,4;2681;896806;50612;944731;905947;44697;38783;284,53;94,84;379,37;1062;633;0;0,35;2440;0
2016;2412008003101000001;Melo;1040;1040;0;0;Trento;Trentino;3,44;N;3,44;68;9,545526361;5,766704806;13,16895451;-12,37372298;17,59091778;-1,772866321;26,88517688;1335,088903;Denominazioni di Origine Protetta (DOP);1;80;2433;803478;4271;807748;804632;4040;3117;112,52;126,58;140,64;535;0;0;0;1782;0
2016;2412008003121000001;Melo;14412;14412;0;0;Trento;Trentino;3,2;N;2,5;244;9,896437588;6,297997995;13,38159435;-10,39989299;18,04911172;-0,928959957;26,94189183;1330,033758;Denominazioni di Origine Protetta (DOP);1;576,5;3588;4481;19623;21319;19915;4903;1404;401,09;534,79;601,64;1826;192;0;0,11;1050;0
2016;2412008003122000001;Melo;4233;4233;0;0;Trento;Trentino;2,89;N;2,89;135;7,516196571;3,488253682;11,38621664;-14,86834387;15,35403015;-3,558012241;25,14164871;1418,84777;;1;211,63;2200;416367;6754;417668;406499;2360;11171;124,07;186,1;223,32;323;390;0;0,22;2193;0
2016;2412008003126000001;Melo;103770;103770;0;0;Trento;Trentino;8,33;N;8,39;122;9,900277103;6,377847833;13,28426486;-9,436790401;18,16521961;-0,91222722;26,69545489;1340,57619;;1;4511,75;9972;594066;176463;766975;721760;72178;45215;1588,02;952,81;952,81;2139;1476;0;0,82;3490;0
2016;2412008003135000001;Melo;128931;128931;0;0;Trento;Trentino;8,66;N;8,66;129;9,892272479;6,293321279;13,3782364;-10,40400595;18,04144162;-0,927860449;26,93842284;1330,035953;Denominazioni di Origine Protetta (DOP);1;5860,5;9928;1078683;214365;1288155;1243757;84639;44396;1328,67;1708,29;1518,48;5445;1745;0;0,97;1960;0
2016;2412008003140000001;Melo;21165;21165;0;0;Trento;Trentino;1,44;N;1,44;138;9,545526361;5,766704806;13,16895451;-12,37372298;17,59091778;-1,772866321;26,88517688;1335,088903;Denominazioni di Origine Protetta (DOP);1;783,9;1665;348699;36525;384487;376786;15108;7702;89,59;100,79;111,99;415;163;0;0,09;738;0
2016;2412008003144000001;Melo;54184;54184;0;0;Trento;Trentino;6;N;6;134;9,650711585;5,884525392;13,28913503;-12,22466474;17,6401329;-1,445469214;26,99453896;1268,056352;Denominazioni di Origine Protetta (DOP);1;2346,1;12715;86973;50001;134757;104754;49722;30004;470,96;529,84;588,7;2503;78;0;0,04;2500;0
2016;2412008003147000001;Melo;116613;116613;0;0;Trento;Trentino;5,99;N;6,4;206;7,597856111;3,253599119;11,48679279;-18,34815112;15,7920812;-4,930886261;25,50463441;1582,968903;Denominazioni di Origine Protetta (DOP);1;3539;6285;507854;205413;360401;268310;88203;92092;1439,99;1600,01;1920,01;4665;566;0;0,32;1980;0
2016;2412008003149000001;Melo;80000;80000;0;0;Trento;Trentino;8,68;N;8,36;169;9,100500266;5,08639391;12,85808834;-14,40465164;17,11314133;-2,785095261;26,68538831;1339,837991;;1;4400;5740;1964827;206060;2164378;2131664;89479;32713;1162,65;1278,91;1511,45;3141;792;0;0,44;2840;0
2016;2412008003151000001;Melo;6615;6615;0;0;Trento;Trentino;1,32;N;0,97;60;9,297342935;5,25600304;13,11693143;-14,41699113;17,27344746;-2,408948396;26,93476861;1181,475961;;1;210;460;238139;39277;276420;266504;16353;9917;29,06;32,29;38,75;155;0;0;0;990;0
2016;2412008003155000001;Melo;85000;85000;0;0;Trento;Trentino;4,32;N;4,32;118;7,53162974;3,185623272;11,41873771;-18,43888295;15,74949412;-5,00045533;25,43637822;1583,799413;Denominazioni di Origine Protetta (DOP);1;2710;3224;1054123;158190;1208682;1155078;72647;53603;199,8;244,2;266,4;1245;221;0;0,12;1600;0
2016;2412008003156000001;Melo;40000;40000;0;0;Trento;Trentino;4,73;N;4,73;178;9,100500266;5,08639391;12,85808834;-14,40465164;17,11314133;-2,785095261;26,68538831;1339,837991;Denominazioni di Origine Protetta (DOP);1;1300;2991;151895;134989;281626;244493;58608;37134;103,67;116,63;142,54;683;0;0;0;2415;0
2016;2412008003159000001;Melo;88298;88298;0;0;Trento;Trentino;7,11;N;6,88;118;9,192832345;5,436953277;12,84903501;-12,27691734;17,07188299;-1,442231396;26,51494713;1285,526752;;1;3531,9;12669;894580;145108;1038863;1015807;54377;23056;0;0;0;3882;712;0;0,39;4160;0
